2020-02-08 07:21:47.114531,38
2020-02-08 07:31:48.088403,37
2020-02-08 07:41:49.090517,37
2020-02-08 07:51:50.062359,37
2020-02-08 08:01:51.030570,36
2020-02-08 08:11:52.022161,36
2020-02-08 08:21:53.038412,34
2020-02-08 08:31:54.054495,38
2020-02-08 08:41:55.111954,38
2020-02-08 08:51:56.162340,38
2020-02-08 09:01:57.306310,38
2020-02-08 09:11:58.266666,40
2020-02-08 09:21:59.282602,42
2020-02-08 09:32:00.290879,42
2020-02-08 09:42:01.374962,41
2020-02-08 09:52:02.354462,41
2020-02-08 10:02:03.411380,42
2020-02-08 10:12:04.402716,48
2020-02-08 10:22:05.355604,47
2020-02-08 10:32:06.346946,49
2020-02-08 10:42:07.335336,49
2020-02-08 10:52:08.374360,51
2020-02-08 11:02:09.439867,51
2020-02-08 11:12:10.482795,54
2020-02-08 11:22:11.524531,56
2020-02-08 11:32:12.608691,57
2020-02-08 11:42:13.646744,53
2020-02-08 11:52:14.626889,54
2020-02-08 12:02:15.666813,55
2020-02-08 12:12:16.626717,54
2020-02-08 12:22:17.670848,57
2020-02-08 12:32:18.679118,59
2020-02-08 12:42:19.702780,63
2020-02-08 12:52:20.735098,62
2020-02-08 13:02:21.770890,60
2020-02-08 13:12:22.763071,57
2020-02-08 13:22:23.806880,60
2020-02-08 13:32:24.843421,63
2020-02-08 13:42:25.823034,66
2020-02-08 13:52:26.859116,64
2020-02-08 14:02:27.879174,68
2020-02-08 14:12:28.916134,69
2020-02-08 14:22:29.935746,69
2020-02-08 14:32:30.931453,74
2020-02-08 14:42:31.883215,77
2020-02-08 14:52:34.275027,76
2020-02-08 15:02:35.328443,77
2020-02-08 15:12:36.394804,75
2020-02-08 15:22:37.497391,76
2020-02-08 15:32:38.584474,74
2020-02-08 15:42:39.631184,74
2020-02-08 15:52:40.507252,75
2020-02-08 16:02:41.371182,74
2020-02-08 16:12:42.287058,77
2020-02-08 16:22:43.344375,74
2020-02-08 16:32:44.355332,77
2020-02-08 16:42:45.394985,72
2020-02-08 16:52:46.383633,70
2020-02-08 17:02:47.517404,67
2020-02-08 17:12:48.548957,65
2020-02-08 17:22:49.656206,63
